Ativo_Independente,Ativo_Dependente,ADF-100,ADF-120,ADF-140,ADF-160,ADF-180,ADF-200,ADF-220,ADF-250,Total
JHSF3,MULT3,-2.960947528408509,0,0,-2.888219582955163,-3.5724895861983477,-3.6082209456426537,-4.267358139287317,-3.5701976632101853,6
KLBN11,BRDT3,-3.315688996082473,-3.2798977803349825,0,-3.06719966980734,-4.334765683595992,-3.2010496201490515,-3.9247250820240707,-3.219246035393122,7
KLBN11,BRML3,0,0,0,-2.994103744143179,-3.833412538717262,-3.385195125213031,-3.96339460853886,-3.8765515526838943,5
KLBN11,CRFB3,0,-3.211787608305126,-3.0124060415179184,-3.0520191873951763,-3.0074088094565044,-2.97770155077441,-2.900292737301603,0,6
KLBN11,FLRY3,-3.574254922624121,0,0,-3.096312880446497,-4.407582957084251,-2.9539974112690244,-3.85706892221434,-3.689146289239547,6
KLBN11,HGTX3,-3.73042893458959,-3.6670727716403015,0,0,-3.7668865350345904,-2.99708334326616,-3.5716263905989063,-3.286295947588749,6
KLBN11,IRBR3,-3.0086996486410738,-3.356732505576788,-3.210923480350458,-2.9596763658302216,-3.2572666104521524,-3.386892974571022,-3.5220850582317498,-8.351712421728664,8
KLBN11,LREN3,0,0,0,-3.0594037587984313,-4.318328361841379,-3.3032312519243066,-3.456551127030843,-3.1090441301213017,5
KLBN11,MULT3,0,0,0,-2.9750067495141317,-3.9819932117246575,-3.573307722560748,-4.013834656073714,-3.6535219177591487,5
KLBN11,TOTS3,-3.43852281864754,-4.010074414358589,-4.657010926255808,-4.227854327143522,-3.4871929802456525,0,-3.2741588301537874,-3.3897273805059487,7
LAME4,BTOW3,0,-3.226592367197629,-3.2880642282077464,-3.6412522138820984,-3.7641620022300035,-4.043061318828882,-4.357048666571387,-3.3535918794573014,7
LAME4,CCRO3,0,0,0,-3.047867233258775,-4.1447586916077555,-3.239532605363838,-3.6659928113193687,-3.375574714438269,5
LAME4,COGN3,0,-3.5402346931504365,-3.0215376877044373,-3.0863503220081125,-3.3844308423802616,-3.7413696038777267,-3.4670828978748713,-4.178876222541916,7
LAME4,CPLE6,0,-2.9049471721440456,-3.2150972936283764,-3.4959921780146246,-4.221402240029202,0,0,-2.939504348999479,5
LAME4,CRFB3,-3.133542312512057,0,-3.893790776939885,-3.6095821382877866,-3.2297776097523316,-2.9065683191749785,0,0,5
LAME4,FLRY3,-3.810567557622964,-3.0361100972083657,-3.3309315094356915,-3.6324872431441793,-4.207622261981973,0,0,0,5
LAME4,HGTX3,-3.1409207803853794,-3.447325654312158,-2.895593968297813,-3.1051773705687395,-3.577547690408179,0,0,-2.914276827917209,6
LAME4,IRBR3,-3.0891989434453704,-3.1172878485883557,-3.2840455155757984,-2.9315788249269747,-3.0467310364254083,-3.093914856566751,-2.9650257621202125,-7.550532983425856,8
LAME4,LCAM3,-4.367245523520445,-4.958002293088541,-5.5581019321564735,-4.7413449269464065,-4.906141327699008,-2.8814145098860933,0,0,6
LAME4,LREN3,-2.915599781411376,0,-3.035378023832614,-3.2995170989318394,-4.5334001962205015,-3.1609977552317883,0,-3.0040620095502715,6
LAME4,MGLU3,-3.036021773253048,-3.3443063500492305,-3.8493599069891338,-3.57129868126535,-3.119936718235109,0,0,0,5
LAME4,MULT3,0,0,0,-3.0682833849933515,-4.080693474109439,-3.6050495774722715,-3.775359283049186,-3.6401073324840914,5
LAME4,RADL3,-3.57944369276946,-4.11560493229943,-3.5792537866002725,-4.0532224600695,-3.99882812931118,0,0,0,5
LAME4,RENT3,-4.551937808757899,-5.043904999623386,-5.466078841007387,-4.317001768068295,-4.593661704040979,0,0,0,5
LCAM3,BEEF3,-3.6835382868767503,-4.19793661387899,-5.00885395301634,-4.171665391041453,-3.192261498220762,-3.687891994373318,0,0,6
LCAM3,BRML3,0,0,0,-2.9785600871073803,-3.9875783318997873,-3.2039826154790125,-3.9453114855903535,-3.849073265237625,5
LCAM3,CIEL3,-3.1905174544639383,-3.20439260467167,-3.761960934502341,-4.214890867512566,-3.587003122743177,0,-3.0439866163196827,0,6
LCAM3,COGN3,-4.306251376989106,-4.465853817979779,-3.1050682224626507,-2.9469685908241012,-2.951406332933284,0,0,0,5
LCAM3,CPLE6,0,0,-3.017426809134413,-3.238675576079446,-3.335386295460791,-3.3848280301944644,-3.7406933221540513,-3.755292458345159,6
LCAM3,FLRY3,-4.086617462309616,0,-2.9266580172693257,-3.228549783442553,-3.8531097556505216,-3.1039575935315753,-3.192809576465306,-2.9698685821292155,7
LCAM3,GGBR4,0,0,-3.1325028859237043,-3.54888507470066,-3.7363630225604236,-4.028233129416764,-4.30188762985869,-4.540840299509511,6
LCAM3,GOAU4,0,0,-3.2040005951674537,-3.565922326546452,-3.805767634947645,-4.04347570078094,-4.273151926345475,-4.620935736073137,6
LCAM3,HGTX3,-3.8013195411782186,-3.485895507618272,0,0,-3.093633297330251,-3.0760517706078296,-3.703840861065433,-2.945038293910623,6
LCAM3,IRBR3,-3.2197586937441405,-3.154447240900395,-3.3163724983374516,-3.1579257524459554,-3.528259553200563,-3.3991401691077057,-4.354193142828703,-7.219689555391232,8
LCAM3,LAME4,-4.392785672077221,-4.937406414973879,-5.424351165180118,-4.5610883540433935,-3.3055929847063377,0,0,0,5
LCAM3,LREN3,0,0,0,-3.08691190621403,-4.09112868026107,-3.2975370932361625,-3.543988738455618,-2.9036769773655844,5
LCAM3,MGLU3,0,-2.9510356899553307,-3.489575549405966,-3.2968630023131884,-3.0800733970338423,-3.4026501662083883,-3.0866194566035015,0,6
LCAM3,MRFG3,-3.327478722085156,-4.005207708387524,-3.4614300600863936,0,0,-3.4925611762895943,-2.8939983349089244,0,5
LCAM3,MULT3,0,0,0,-2.9826373085647155,-3.828605688836225,-3.662177943679923,-4.161349888054987,-3.5166877605220765,5
LCAM3,RADL3,-3.5529829034511327,-3.78106845225814,-3.1461565893898347,-3.5176804931181103,-3.9154443014389364,-4.15377319006093,-4.444984963543621,-5.317348973647606,8
LCAM3,RENT3,-3.468861681250454,-4.774352120800044,-3.8853669050837523,-4.075917052772373,-4.317567661641822,-4.853854002023255,-5.095433519888859,-5.106954124730327,8
LREN3,CRFB3,-3.120280666537267,-3.29211702015479,-3.0303998032405732,-3.208749816885816,-2.988741251203536,0,-2.981794526392519,0,6
LREN3,EZTC3,0,0,0,-3.137952414993509,-3.456170342830812,-3.3745009757874116,-3.9674839019882118,-3.069599209548025,5
LREN3,IGTA3,0,0,0,-3.0650117947719404,-3.4162867495907974,-3.8746011809199015,-4.057019064522563,-3.1336019468000256,5
LREN3,IRBR3,-2.943866660727123,-3.2712908735865254,-3.465042200252202,0,0,-3.1453751644134895,-3.0691529403846722,-3.4683250184326373,6
LREN3,MULT3,0,0,0,-3.253853452679165,-3.5248952298492875,-3.9122047073319455,-4.250532370247463,-3.1865592779504537,5
MGLU3,BRDT3,0,0,0,-2.943252800415114,-4.133726338462931,-3.0459224902788673,-3.0788623769984764,-4.889862659773306,5
MGLU3,BRML3,0,0,-2.9703609046623836,-3.166694055198643,-4.168716337836879,-3.2178383732370257,-3.9326645909762266,-3.4109722448417323,6
MGLU3,CCRO3,-3.154063053486714,-3.4820893097222694,-3.956145430053961,-4.487949748146101,-5.601832141109628,0,0,-2.9673066459645607,6
MGLU3,CRFB3,-3.267978533222323,-3.472347460895408,-3.5011011896063646,-3.107179201318768,0,-3.0468996155990924,0,0,5
MGLU3,ECOR3,0,-3.153182072090058,-3.558722477540806,-3.3571846580425975,-4.861264473961288,0,0,-3.509740546616241,5
MGLU3,FLRY3,-3.5836100897551386,0,-2.9092967359295874,-3.271361409931972,-3.8613263815347763,-3.193423224523344,-3.603587345748536,-3.496800423009007,7
MGLU3,HGTX3,-3.5097232153999616,-3.25835775356932,0,-2.9544269745936873,-3.505369528615205,-3.60866347633056,-4.041115821167956,-3.213070985147343,7
MGLU3,IRBR3,0,-3.1933978669789367,-3.498902597525124,-3.713879764095384,-3.904123056368543,-3.41119098797083,-3.5484687810332263,-4.147540802697236,7
MGLU3,JHSF3,-3.0633088363622463,-3.380592261629092,-3.1902537304736924,-3.157705112965268,0,0,0,-3.0854705622407073,5
MGLU3,LCAM3,0,0,-2.9894408116275,-2.953185313325994,-2.916358402814718,-3.09266979383395,-2.9163062803001987,0,5
MGLU3,LREN3,0,0,0,-3.037327597381455,-4.056343167350986,-3.5548505773177252,-3.845174872523361,-3.1325584969469427,5
MGLU3,MULT3,0,0,0,-2.9636797885479553,-3.865545526813562,-3.608145585718501,-4.17386954399036,-3.497004319709993,5
MGLU3,RADL3,-3.4555470590431256,-3.224827445365593,-3.0253323154781304,-3.216552146157437,-3.3461527517175207,-3.426701873875283,-3.755788922208525,-3.3239305730804407,8
MGLU3,RAIL3,0,0,-2.9041272618055793,-3.1239668945468044,-2.9652428276648735,0,-3.299711325078961,-2.910243765462128,5
MGLU3,WEGE3,0,0,-2.900453884653193,-3.160224743255473,-3.416501933863711,-3.2680844796916686,-3.002051099837883,0,5
MRFG3,CRFB3,0,0,-3.167599048917785,-3.4598107842748673,-3.689039440217482,-3.4320612702304407,-2.9273332174737354,0,5
MRFG3,FLRY3,-3.8284935205515196,-2.9174456633690564,0,0,-3.8061419914569052,0,-2.9832126042163787,-2.9175320471264667,5
MRFG3,IRBR3,-3.4952176018813934,-3.184695045883482,-3.2332015678516255,-3.0043748841110625,-3.1705475221222845,-3.337360653741301,-3.44786214194082,-8.423089719501204,8
MRFG3,LREN3,0,0,0,-3.102553743423629,-4.432978998376558,-3.2532694131226436,-3.6087233541500634,-3.175707245858443,5
MRFG3,MULT3,0,0,0,-2.978739711608613,-3.9940570708858854,-3.561366140816394,-4.02304953709859,-3.5485147271488358,5
MRFG3,TOTS3,-2.935983243813953,-3.4422689262694712,-3.559054546002297,-3.061140596366749,-3.097006322184852,0,0,0,5
MRVE3,BRDT3,0,0,-2.9499093541125854,-3.2673103685329554,-3.7675688829671596,-2.9762551186926727,-3.2932964114098455,0,5
MRVE3,BRML3,0,-3.6422977346516343,0,-2.9769648117548977,0,-2.9349346815303106,-3.993274665225419,-3.436759722009682,5
MRVE3,CPFE3,0,-3.0976059266109,-3.2013764734618064,0,0,-3.2009943937223224,-3.2165050940831197,-3.421937665955705,5
MRVE3,CRFB3,-4.294856213495874,-4.568123163497207,-3.408276127958218,-3.3674158286115468,-2.881061376773446,-2.8891366273562054,-2.9566507239181505,0,7
MRVE3,EGIE3,0,0,0,-3.2166398923115467,-3.615413878240094,-3.863498058814502,-5.6369937175269325,-3.452388969297252,5
MRVE3,EZTC3,0,-3.7174155946217877,0,0,-3.1770247134630467,-3.1448547224405994,-3.557588783980484,-3.297752729736529,5
MRVE3,IRBR3,-2.9139816341494185,-3.1484790149765995,-3.159054069241415,0,0,-3.1333297525309836,-3.106726946391494,-6.221134382693564,6
MRVE3,MULT3,0,0,-2.8879765262604633,-3.228953288512793,-3.556097794142736,-3.7034455329023355,-4.389440755459696,-2.980218432227577,6
MULT3,CRFB3,-3.2400282972860164,-3.402413787915102,-2.9854728892751283,-3.142302631073883,-3.159912324587408,0,-3.0163093896474464,0,6
MULT3,EZTC3,-3.7543230753830734,-3.9541114991508772,-4.138450607642631,-4.137280317789432,-3.887800602268674,-3.174701185499689,-3.6278348286191697,0,7
MULT3,IGTA3,-3.185040856228799,-3.7100545700063865,-4.118734909182363,-3.6881321099143354,-3.741310208762066,-4.609109537183355,-3.4040613481957593,-5.304945155855989,8
MULT3,IRBR3,0,-3.119920918001408,-3.202913434624585,0,0,-3.1659999841814317,-2.9181901649849435,-3.0574622018637285,5
MULT3,LREN3,0,0,-3.0388002688424174,-3.3458130231937546,-3.8429775904676933,-3.501936080472915,-3.3795587650760366,-3.330562347255468,6
PCAR3,BRDT3,-3.915704419874228,-3.031898655596727,-3.7180373123403876,-3.6157331777127673,-4.347314302021308,-3.755708936065866,0,-3.5253583301229807,7
PCAR3,ENBR3,0,-2.945382856740746,0,0,-3.310165124345831,-3.138556688938706,-3.6305642075601106,-3.686828259064919,5
PCAR3,IRBR3,-2.9169125528100492,-3.1345839601904,-3.2448659488788176,0,0,-3.155565707842515,-2.962666509258918,0,5
PCAR3,JBSS3,-3.5691597916888047,0,0,0,-3.4252393601983973,-3.390740533325157,-4.125637124792185,-3.427261731112594,5
PCAR3,LREN3,0,0,0,-3.0758434786930304,-3.9577390483102386,-3.0436136632271036,-2.9366322471579775,-3.2330965842766317,5
PETR3,BBSE3,0,-3.089684199057995,-3.22739103239402,-3.4418217443670134,-3.7449291023513576,-3.684483256160483,0,0,5
PETR3,BRDT3,-3.613183188276556,-3.1790014632715495,-3.6431306208454135,-3.663033000212627,-4.540430326800779,-3.4668074434867773,-3.37057700643683,-3.0566851685164806,8
PETR3,BRML3,-2.913356174854812,-3.46292588176132,0,0,-3.0145341414661564,-3.028738330702301,-4.054284747125007,-3.380107625860231,6
PETR3,CMIG4,-3.4670061403367103,0,0,-3.175205878984704,-3.4929654026109147,-3.4856756687677786,-3.58482479520893,-3.260999175027825,6
PETR3,CPFE3,0,-3.1503926175072454,-3.187627084865193,-3.484890231749889,-3.4977867191385106,-4.508481354580652,-4.24098523834332,-4.384178837487022,7
PETR3,CPLE6,-3.117411436533269,-2.945353929243517,-3.0911180028794543,-2.919563491278326,-3.3918723548972474,-3.254224215811626,-4.037709005971115,-3.3443007758279983,8
PETR3,CRFB3,-3.460861425507306,-3.859775789575632,-3.2938928836947,-3.565884741323766,-3.17254279268645,0,-2.8785884413457774,0,6
PETR3,EGIE3,-4.308683616552746,-4.237455574324655,-3.557323719661418,-4.097589568177207,-4.541414400700847,-3.842035961493198,-5.745011482359168,-3.6657228079460906,8
PETR3,EMBR3,-3.2822722253306647,-3.685318371446807,-3.74044569629681,-3.3184412255716653,0,-3.4074878115497933,-3.2918826678735793,0,6
PETR3,ENBR3,-4.5709010858420065,-3.860634930296307,-3.9287791730298713,-3.734629219783005,-4.134402694845628,-3.9132498178435373,-4.721770431303337,-5.084164605890414,8
PETR3,ENGI11,-3.3642212008584527,-4.178307143699783,-3.072991365461588,-3.1809756102497735,-3.0402640585232477,-3.379193851844795,-4.503565037825161,-3.163352076181876,8
PETR3,GOLL4,-3.1632353491906833,0,0,-3.221162850091319,-3.4386309323597217,0,-2.928028482886476,-3.116507312194083,5
PETR3,IGTA3,0,-2.9767093436167174,0,-3.125282322702966,-3.827182403527815,-3.8580883620562543,-4.711345663465405,0,5
PETR3,IRBR3,-3.1763012918425546,-3.3566591250739,-3.3647788984280886,0,0,-3.1307585940492104,-3.0534183327619115,-3.9683426812628855,6
PETR3,JBSS3,0,0,-3.6334683572260924,-4.062427380422891,-4.538400590765293,-3.6795739372831795,-4.274617410557241,-3.6572452152797177,6
PETR3,MRVE3,0,-2.9175612865808063,-3.3065952987708127,-3.067569982185291,-3.564576013286342,0,0,-3.2669675331001486,5
PETR3,MULT3,0,0,-3.048241873101523,-3.2887782215048897,-4.0339410007069985,-3.8775830031563068,-4.5052239655168895,-2.890966669304141,6
PETR3,PETR4,-3.8260900100484254,-3.905467773422458,-3.3010091447084777,-3.371750850858231,-3.6864412625545917,0,-3.820495980525554,-3.267582915836877,7
PETR4,BBDC3,0,0,0,-3.069417842769535,-3.3529780415567503,-3.679487089580493,-4.220414608387911,-3.0463263208698095,5
PETR4,BBSE3,0,-3.0425222646629244,-3.1051878826557604,-3.2685075956306555,-3.666787368398451,-3.471786085094122,-2.916771824064538,0,6
PETR4,BRDT3,-3.59563092346133,-3.148356896343844,-3.60504645747433,-3.604868962508698,-4.4965999617260275,-3.487158749879334,-3.2613522256229177,-3.0001676471024137,8
PETR4,BRML3,0,-3.308057874198678,0,0,-3.0203359885887866,-3.029606953713596,-4.048362973490593,-3.459679696457823,5
PETR4,CPFE3,0,-3.1198525766498877,-3.080276951384053,-3.3990993195714156,-3.3719025120355415,-4.481283449926522,-4.056251931320825,-4.245376619454042,7
PETR4,CPLE6,-3.154888847140399,-2.9866251330863687,-3.174305560572833,-3.0129063657525994,-3.493959804632104,-3.3890880242768575,-4.148519200035946,-3.371154934742745,8
PETR4,CRFB3,-3.472793490164819,-3.8258087115872255,-3.304798949681582,-3.5732554423384655,-3.1513971502918943,0,-2.8798674666463064,0,6
PETR4,EGIE3,-4.230117932578256,-4.153896559793707,-3.456109100156199,-3.9894560483986363,-4.469069971585898,-3.8342079096990798,-5.638720376231085,-3.6191910387508557,8
PETR4,EMBR3,-3.205264894903307,-3.603792882677084,-3.5936451231782183,-3.175031830726292,0,-3.31153733920011,-3.318679031131168,0,6
PETR4,ENBR3,-4.5207684646284125,-3.9214914601222546,-3.976947206424541,-3.8044174137511297,-4.262244130471387,-4.03688901486603,-4.840816575346629,-5.089022171067696,8
PETR4,ENGI11,-3.3112827947728327,-4.114887269976608,-2.9810315083497043,-3.062998516794977,-2.9529891491274207,-3.3391718854335477,-4.355506257141824,-3.1729748947580836,8
PETR4,GOLL4,0,-3.058626688218968,0,-3.2509220562869037,-3.5060257138921953,0,-3.014263034905448,-3.3058703562376195,5
PETR4,IGTA3,0,-2.951058650486066,0,-3.0871965088015028,-3.8019128180588595,-3.817898433188282,-4.6519989752632736,0,5
PETR4,IRBR3,-3.1932999955009262,-3.360400368678772,-3.357868767051402,0,0,-3.1380689968957602,-3.0537345955884527,-4.026589168585792,6
PETR4,JBSS3,0,0,-3.056969651098153,-3.9717325382745394,-4.421279483356159,-3.649413683989638,-4.266263169046616,-3.6817969143442606,6
PETR4,MRVE3,0,-2.8871417184458026,-3.272873914215432,-3.0256851582101665,-3.548696948182648,-2.926949687123734,0,-3.218349166100795,6
PETR4,MULT3,0,0,-3.0367965795449523,-3.270424918765021,-4.023998011465352,-3.9086777563661403,-4.530390170495337,-2.9096199024927967,6
PETR4,PETR3,-3.81037895256802,-3.887326050871109,-3.280372723495295,-3.3459380887704966,-3.6467291419763703,0,-3.857820914408181,-3.273852555868111,7
PRIO3,BRDT3,-4.016081511775017,-3.467586049608751,-3.376892101703451,-3.74179644533371,-4.638545671322054,-3.6435272457558687,-2.95085418569128,0,7
PRIO3,BRML3,0,-3.075225960195052,0,0,-3.1994105040366265,-3.081215031999769,-3.970818302994606,-3.8376386746174993,5
PRIO3,CPFE3,0,-3.3314197137305532,-3.192741712941205,-3.4388685939781354,-3.5669059198227515,-4.205159313225714,-3.2320114501901585,-3.5955297668078066,7
PRIO3,CRFB3,-3.221866780467822,-3.567885325475493,-3.183307492712327,-3.346324624771914,-3.099816221050679,0,-2.924095709813044,0,6
PRIO3,EGIE3,-3.0373183080921047,-3.542115095518592,-3.1712856447354025,-3.6477737641123116,-4.238446858980431,-3.6378719983496377,-4.5192414807360475,-2.897204396915679,8
PRIO3,ENBR3,-3.699518062306491,-3.5048102623204573,-3.3711091056948588,-3.7573970999434367,-4.292996414527064,-4.288598521809528,-3.9653911839008247,-3.5575014690954467,8
PRIO3,GNDI3,0,0,0,-2.986649333410752,-3.317834703095118,-3.443630576480382,-4.450945092434583,-4.125073078470407,5
PRIO3,HYPE3,-4.578237888414623,-4.774910432272627,0,0,0,-3.1080159165377643,-3.8495115663229083,-3.0966055979065064,5
PRIO3,IGTA3,0,0,0,-2.9182770977411634,-3.75251150384531,-3.404604648601585,-3.8320621850871714,-3.378845339696225,5
PRIO3,IRBR3,-3.316367340947464,-3.4581920751615978,-3.3650879692331657,0,0,-3.1555990254438187,-3.054044334682971,-7.112548578722865,6
PRIO3,JBSS3,-4.195607477222954,-3.7793420871843804,-3.9556265442952947,-4.496123962491987,-4.841974441371777,-4.040194322041955,-4.51452729560607,-4.0266843826163505,8
PRIO3,MULT3,0,0,0,-3.082128368862255,-3.9207982295439354,-3.8002550025415727,-4.262505123555098,-3.474277556847774,5
QUAL3,BRML3,0,-3.04063218964181,0,-2.9263016787609284,-3.6903402811509087,-3.077573204807803,-3.883536484672312,0,5
QUAL3,CIEL3,-3.296209793256226,-3.2631218966744444,-3.9749563170224063,-4.645397965221209,-3.12640839847743,0,-2.9664805846674294,0,6
QUAL3,CRFB3,-3.071185348699937,-3.1549115042017846,-3.2511009359936054,-3.1572732372459766,0,-2.9222136251313566,-2.8969076049158287,0,6
QUAL3,FLRY3,-3.9992802520504016,0,-2.992115396531307,-3.2429794562718315,-3.3836038856237183,-3.3221247246928916,-3.1536164564351052,-4.224061967966666,7
QUAL3,HGTX3,-3.378362035356292,-3.3178443302632274,0,0,-3.0680887244493946,-3.516442161433536,-3.4861015696361477,0,5
QUAL3,IRBR3,-2.9052051394820175,-3.2159703231685963,-3.5865753392792414,-3.3746084178094042,-3.4068838461609197,-3.332773069103414,-3.3441552688907885,-3.126440611643888,8
QUAL3,LREN3,-3.576504522588332,-2.950425166810183,-3.1579361333889913,-3.380869327693477,-3.9684098388588764,-3.695321930744402,-3.881253669120377,-3.1410984865728513,8
QUAL3,MULT3,-3.230238098949349,0,0,-3.034044202033322,-3.6329079573611534,-3.741046883261454,-4.223243406439957,0,5
QUAL3,VIVT3,0,0,-3.252111904793305,-3.6432535941377426,-3.0705729280475063,-3.21528070264977,-3.258963578559721,0,5
RADL3,BEEF3,0,-3.537135147987784,-3.031339587715563,-3.455895698431282,-3.589068530833493,-3.5604662748789035,0,0,5
RADL3,BRML3,0,0,0,-2.882476281354514,-3.6574859098703447,-3.167250592077455,-3.9373644145207933,-4.068105173177506,5
RADL3,CCRO3,0,-3.1737196278257165,-2.9278864017561292,-3.5301315713355983,-4.916005844338367,0,0,-3.241680842920715,5
RADL3,CIEL3,-3.425545798615648,-4.088367099550221,-2.9696682622805266,-3.565274519703482,-3.555007465627967,0,-3.257442601305216,0,6
RADL3,ECOR3,0,-3.128240163780325,-2.982559064679313,-3.3027878813030047,-4.12589415087572,0,0,-3.313439087787343,5
RADL3,IRBR3,-2.9546691636389117,-3.155124761139765,-3.2898866982188313,-3.0192107086386604,-3.2997117743168483,-3.3572213594530838,-3.5004049265405484,-6.904049612152594,8
RADL3,LAME4,-3.2214491352299155,-4.043540498250572,-2.9487315304202117,-3.4218744364001954,-3.2620073325018626,0,0,0,5
RADL3,LCAM3,0,-3.66412827853263,0,-3.024456472065375,-3.345863347635133,-3.6803102996265977,-3.956579434874289,-3.8799104542568865,6
RADL3,LREN3,0,0,0,-3.0099336308796656,-4.068303589600089,-3.135792620116137,-3.362108487725377,-2.9672286360328224,5
RADL3,MGLU3,-3.380613954610013,-3.992231332470778,0,-3.057177156911139,-2.956149193387465,-3.190039429969476,-3.3453173110064545,0,6
RADL3,MULT3,0,0,0,-2.939270501073626,-3.8126511088578057,-3.571664413403517,-4.102125337318122,-3.173061812138031,5
RADL3,QUAL3,0,-3.0349906743157056,0,-3.0403886166666427,-3.285064849901898,0,-3.206364234987176,-3.042490716227217,5
RADL3,RENT3,0,-3.48013749699444,-2.9428841726830806,-3.1831199747128993,-3.0949381376919165,-3.940557576174689,-4.2591202912383626,-4.596390562090926,7
RADL3,WEGE3,0,0,0,-3.0742808249200064,-3.061555147352555,-3.0079620040756194,-3.8371768452689268,-3.1413320845468244,5
RAIL3,BRDT3,0,0,-2.916502993034164,-3.0081681872938555,-4.32017503763525,-3.0471722744020027,0,-3.026044108563322,5
RAIL3,CCRO3,0,0,-3.673606872751906,-3.750352174447851,-3.778143562714194,-3.720602742738445,-3.7990206924536634,-3.0029881941600647,6
RAIL3,CIEL3,-3.3283863161044267,-3.794169550388068,-4.050559054788139,-4.556304436533954,-3.884517564685202,-4.283311839998512,-3.524475114335737,0,7
RAIL3,CRFB3,0,-3.036419306130292,-3.1067682787149056,-3.0992315569421183,-3.151182202430382,0,-2.961294413264237,0,5
RAIL3,EQTL3,-3.6249165909784207,-4.2357148225728976,-3.996457427113234,-3.5956706261979248,-2.9064764625862543,0,0,0,5
RAIL3,FLRY3,-3.6166068396231466,-2.9857394218634625,-3.2158008016845034,-3.588930542459408,-4.520471278148242,0,0,0,5
RAIL3,IRBR3,-2.9784877168543793,-3.1026223392298027,-3.271233901524857,-2.995894586126503,-3.2259375821613556,-3.7533570869375756,-3.2861776595271324,-3.934681913305093,8
RAIL3,MULT3,0,0,0,-2.962938073976771,-3.923037538173239,-3.50951976881489,-3.6026120211897488,-3.05487632978577,5
RAIL3,RADL3,-2.9162157608499912,-3.4015657579664684,-3.674971367059762,-4.16870293046832,-3.6843244918992384,-2.891844975895743,-2.9719266582061845,0,7
RAIL3,VIVT3,-4.214799180577454,-4.428685536454976,-4.6796425090171825,-4.116789478734441,-3.8032574649499207,-5.265814826572739,-5.471375921076156,-4.870570659568469,8
RENT3,BEEF3,-4.054515441767309,-4.641022014250798,-5.808980196416905,-4.205200718191444,-3.063024600304352,-3.9356881332137355,0,0,6
RENT3,BRML3,0,-2.9066407344032816,0,-2.944858277782629,-3.9614222488929056,-3.191425033314913,-3.9403309333618717,-3.9045585123774256,6
RENT3,CIEL3,0,-3.1953382294187103,-3.4147806141807826,-3.790611861425995,-3.636206167604262,0,-3.0395202169448146,0,5
RENT3,CPLE6,0,0,-2.9070481861733706,-3.112800359987559,-3.26414741549617,-3.349229588814873,-3.6601694336660677,-3.8664992482458773,6
RENT3,FLRY3,-3.9836161007976507,0,0,-3.1936559258696895,-3.706792269540257,-2.9705842714051665,-3.0766880431477457,-3.6182589624455863,6
RENT3,GGBR4,0,0,-2.994935201092442,-3.5053103123306726,-3.557420876371881,-3.7749146393516946,-4.085622545005871,-4.405215521309574,6
RENT3,HGTX3,-3.6901754232087534,-3.4885858042325646,0,0,-2.9952892967642435,-3.0416787571792785,-3.6313752646417403,-2.985560323967067,6
RENT3,IRBR3,-3.0884711821201725,-3.1474268746333673,-3.2923429047799466,-3.1895982793005953,-3.469639424877418,-3.5568581820056084,-3.521401082637928,-7.575842967207032,8
RENT3,LCAM3,-3.568060742921891,-4.92879689587134,-3.8353346048035357,-4.137430405474131,-4.293154757598638,-4.820514981799956,-5.095381266482365,-5.15150064153693,8
RENT3,LREN3,0,0,0,-3.065498789655584,-4.050788637643827,-3.239024562876992,-3.4970701190362674,-2.995911251592701,5
RENT3,MGLU3,0,-3.0862180495719964,-3.4159198158128476,-3.4479752028129913,-2.9973917411726827,-3.204701993956906,-3.0554162962080156,0,6
RENT3,MULT3,0,0,0,-2.982967538609256,-3.8149800639421603,-3.645397673863994,-4.1483440270479335,-3.61353511479283,5
RENT3,RADL3,-3.475405581027041,-3.7248463568872627,-3.3636796173467998,-3.7296057274178196,-4.07494054630444,-4.1701166986215545,-4.727174525261489,-5.139208537134927,8
SANB11,BRML3,-3.1155313761734766,-3.3330199123180897,0,0,-3.1643579224669325,-3.0383763251134592,-3.896036288916577,-3.1772485071316736,6
SANB11,CPLE6,-3.8682692311004536,-4.4765108828845275,-4.224998680313478,-4.309573885334829,-4.827452908238914,-4.00844576677681,-3.1448262345385922,-3.1592864330059567,8
SANB11,CRFB3,-4.451933478353412,-4.209494103407871,-4.148793569012724,-3.9165193821771576,-3.2246027994236,0,0,0,5
SANB11,CYRE3,-3.4126249200113365,-4.0982283623372115,-3.4780201844467853,-3.783988274355724,-3.4896348509754618,0,0,0,5
SANB11,ENBR3,0,-3.064632635156101,-3.378740149472148,-3.476212807258338,-4.170860240329704,-3.6058220504138516,-2.982024103780764,-3.8095599258311563,7
SANB11,IRBR3,-3.2548226275614756,-3.282070976162842,-3.2767055327248973,0,0,-3.208520250300843,-3.0987889043553403,-5.393322040306776,6
SANB11,JBSS3,0,0,0,-2.940879289142355,-3.293876244957451,-3.193174689097765,-4.101624048373722,-3.1737579355672763,5
SANB11,LREN3,0,0,-2.90421523229597,-3.157793593531098,-4.229955883903647,-3.3250375968867845,-3.1382686786980107,0,5
SANB11,MRVE3,-3.084317884291118,-3.332655399422662,-3.3722813815654953,-2.920973712471321,-3.588403237772497,-2.9888468135860418,0,0,6
